,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
0,,0.45,DESCUENTO,,,,
1,,,MARGEN,,,,
2,,,,,,,
3,,codigo,detalle,LISTA,COSTO,COSTO + IVA,VENTA
6173,,ESM430,"EJE REPUESTO SDS MAX 430 mm ""RHEIN""",12688.53,5709.838500000001,6908.904585000001,11399.692565250001
6174,,ESP220,"EJE REPUESTO SDS PLUS 220 mm ""RHEIN""",7580.39,3411.1755000000003,4127.522355,6810.41188575
6175,,ESP430,"EJE REPUESTO SDS PLUS 430 mm ""RHEIN""",11078.34,4985.253000000001,6032.15613,9953.0576145
6176,,RPT,"REPUESTO PUNTA + TORNILLO ""RHEIN""",1928.44,867.798,1050.03558,1732.558707
6177,,SCW30,"SIERRA COPA BROCA D/ WIDIA  30 mm ""RHEIN""",7237.55,3256.8975,3940.8459749999997,6502.395858749999
6178,,SCW40,"SIERRA COPA BROCA D/ WIDIA  40 mm ""RHEIN""",8551.23,3848.0535,4656.144735,7682.6388127499995
6179,,SCW55,"SIERRA COPA BROCA D/ WIDIA  55 mm ""RHEIN""",10552.02,4748.409000000001,5745.574890000001,9480.1985685
6180,,SCW60,"SIERRA COPA BROCA D/ WIDIA  60 mm ""RHEIN""",10982.35,4942.0575,5979.889574999999,9866.817798749998
6181,,SCW65,"SIERRA COPA BROCA D/ WIDIA  65 mm ""RHEIN""",11212.64,5045.688,6105.28248,10073.716091999999
6182,,SCW70,"SIERRA COPA BROCA D/ WIDIA  70 mm ""RHEIN""",12211.85,5495.3325,6649.352325000001,10971.431336250002
6183,,SCW80,"SIERRA COPA BROCA D/ WIDIA  80 mm ""RHEIN""",16449.88,7402.446000000001,8956.95966,14778.983439
6184,,SCW90,"SIERRA COPA BROCA D/ WIDIA  90 mm ""RHEIN""",22517.03,10132.6635,12260.522835,20229.86267775
6185,,SCW105,"SIERRA COPA BROCA D/ WIDIA 105 mm ""RHEIN""",32898.33,14804.248500000002,17913.140685000002,29556.682130250003
6186,,,,0,0,0,0
6187,,,SIERRAS CIRCULARES DE WIDIA,0,0,0,0
6188,,SW4520,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 20 dientes",1981.58,891.711,1078.97031,1780.3010114999997
6189,,SW4524,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 24 dientes",2078.64,935.3879999999999,1131.8194799999999,1867.5021419999998
6190,,SW4530,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 30 dientes",2184.91,983.2094999999999,1189.683495,1962.9777667499998
6191,,SW4536,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 36 dientes",2344.67,1055.1015,1276.672815,2106.5101447499997
6192,,SW4540,"SIERRA DE WIDIA "" ROTTWEILER ""  4.5"" x 40 dientes",2527.45,1137.3525,1376.1965249999998,2270.72426625
6193,,SW724,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 24 dientes",3634.78,1635.651,1979.13771,3265.5772214999997
6194,,SW730,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 30 dientes",3923.84,1765.728,2136.53088,3525.2759519999995
6195,,SW736,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 36 dientes",4416.93,1987.6185000000003,2405.0183850000003,3968.2803352500005
6196,,SW748,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 48 dientes",5194.47,2337.5115,2828.388915,4666.84170975
6197,,SW760,"SIERRA DE WIDIA "" ROTTWEILER ""  7"" x 60 dientes",5701.28,2565.576,3104.34696,5122.172484
6198,,SW930,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 30 dientes",5584.13,2512.8585000000003,3040.558785,5016.92199525
6199,,SW936,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 36 dientes",6064.82,2729.169,3302.2944899999998,5448.785908499999
6200,,SW948,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 48 dientes",7266.03,3269.7135,3956.353335,6527.983002749999
6201,,SW960,"SIERRA DE WIDIA "" ROTTWEILER ""  9"" x 60 dientes",9953.24,4478.958,5419.53918,8942.239646999999
6202,,SW1030,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 30 dientes",7944.74,3575.133,4325.91093,7137.7530345
6203,,SW1040,"SIERRA DE WIDIA "" ROTTWEILER "" 10"" x 40 dientes",9403.11,4231.3995,5119.993395,8447.98910175
6204,,SW1236,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 36 dientes",12754.87,5739.691500000001,6945.026715000001,11459.294079750001
6205,,SW1248,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 48 dientes",14980.16,6741.072,8156.69712,13458.550248
6206,,SW1260,"SIERRA DE WIDIA "" ROTTWEILER "" 12"" x 60 dientes",15675.16,7053.822,8535.12462,14082.955623
6207,,SW14100,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 100 dientes",21980.51,9891.2295,11968.387695,19747.839696749998
6208,,SW1448,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 48 dientes",18731.84,8429.328,10199.486879999999,16829.153351999998
6209,,SW1460,"SIERRA DE WIDIA "" ROTTWEILER "" 14"" x 60 dientes",20555.79,9250.105500000001,11192.627655000002,18467.835630750003
6210,,SW16100,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 100 dientes",31930.91,14368.9095,17386.380494999998,28687.527816749993
6211,,SW1660,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 60 dientes",27914.62,12561.579,15199.51059,25079.1924735
6212,,SW1680,"SIERRA DE WIDIA "" ROTTWEILER "" 16"" x 80 dientes",29594.75,13317.6375,16114.341375,26588.66326875
6213,,,,0,0,0,0
6214,,,"SIERRAS DE WIDIA K20  ""RHEIN""",0,0,0,0
6215,,SW4524R,"SIERRA DE WIDIA K20  4.5"" x 24 dientes ""RHEIN""",2804.3,1261.9350000000002,1526.94135,2519.4532275
6216,,SW4530R,"SIERRA DE WIDIA K20  4.5"" x 30 dientes ""RHEIN""",3066.39,1379.8754999999999,1669.6493549999998,2754.9214357499995
6217,,SW4536R,"SIERRA DE WIDIA K20  4.5"" x 36 dientes ""RHEIN""",3776.1,1699.245,2056.08645,3392.5426424999996
6218,,SW4540R,"SIERRA DE WIDIA K20  4.5"" x 40 dientes ""RHEIN""",3943.83,1774.7235,2147.415435,3543.2354677499998
6219,,SW724R,"SIERRA DE WIDIA K20  7"" x 24 dientes ""RHEIN""",4385.69,1973.5604999999998,2388.0082049999996,3940.213538249999
6220,,SW730R,"SIERRA DE WIDIA K20  7"" x 30 dientes ""RHEIN""",4772.1,2147.445,2598.40845,4287.373942499999
6221,,SW740R,"SIERRA DE WIDIA K20  7"" x 40 dientes ""RHEIN""",5837.12,2626.704,3178.3118400000003,5244.214536
6222,,SW748R,"SIERRA DE WIDIA K20  7"" x 48 dientes ""RHEIN""",6326.02,2846.7090000000003,3444.51789,5683.4545185
6223,,SW760R,"SIERRA DE WIDIA K20  7"" x 60 dientes ""RHEIN""",7235.35,3255.9075000000003,3939.648075,6500.419323749999
6224,,SW940R,"SIERRA DE WIDIA K20  9"" x 40 dientes ""RHEIN""",8166.91,3675.1095,4446.882495,7337.356116749999
6225,,SW1036R,"SIERRA DE WIDIA K20 10"" x 36 dientes ""RHEIN""",11158.31,5021.2395,6075.6997949999995,10024.904661749999
6226,,SW1040R,"SIERRA DE WIDIA K20 10"" x 40 dientes ""RHEIN""",11328.4,5097.78,6168.3138,10177.71777
6227,,SW1060R,"SIERRA DE WIDIA K20 10"" x 60 dientes ""RHEIN""",17819.27,8018.6715,9702.592515,16009.27764975
6228,,SW1248R,"SIERRA DE WIDIA K20 12"" x 48 dientes ""RHEIN""",21773.64,9798.138,11855.74698,19561.982517
6229,,SW1272R,"SIERRA DE WIDIA K20 12"" x 72 dientes ""RHEIN""",22631.5,10184.175000000001,12322.851750000002,20332.705387500002
6230,,SW1460R,"SIERRA DE WIDIA K20 14"" x 60 dientes ""RHEIN""",26488.17,11919.6765,14422.808565,23797.634132249997
6231,,SW1496R,"SIERRA DE WIDIA K20 14"" x 96 dientes ""RHEIN""",28797.89,12959.0505,15680.451104999998,25872.744323249997
6232,,SW1660R,"SIERRA DE WIDIA K20 16"" x 60 dientes ""RHEIN""",36119.16,16253.622000000001,19666.88262,32450.356323
6233,,SW1872R,"SIERRA DE WIDIA K20 18"" x 72 dientes ""RHEIN""",68907.93,31008.568499999998,37520.36788499999,61908.60701024999
6234,,SW2060R,"SIERRA DE WIDIA K20 20"" x 60 dientes ""RHEIN""",78319.72,35243.874,42645.08754,70364.394441
6235,,SW2072R,"SIERRA DE WIDIA K20 20"" x 72 dientes ""RHEIN""",86897.16,39103.722,47315.50362,78070.580973
6236,,,,0,0,0,0
6237,,,SIFONES PARA PILETAS,0,0,0,0
6238,,S2B,SIFON DOBLE BACHA - P.V.C. Y PPP. ABRAZ MET,2350.33,1057.6485,1279.7546849999999,2111.5952302499995
6239,,S1B,SIFON SIMPLE BACHA - P.V.C. Y PPP. ABRAZ MET,1450.62,652.779,789.86259,1303.2732735
6240,,S1BC,SIFON SIMPLE CHATO,2216.89,997.6005,1207.096605,1991.7093982499998
6241,,,,0,0,0,0
6242,,,"SILICONA RENOVADOR AUTOMOTOR ""SIKA""",0,0,0,0
6243,,SSS,"SILICONA RENOVADOR AUTOMOTOR ""SIKA"" x 300 ml",3780.48,1701.2160000000001,2058.47136,3396.477744
6244,,,,0,0,0,0
6245,,,"SODA CAUSTICA ""HUNTER""",0,0,0,0
6246,,SCH1,"SODA CAUSTICA x 1 kg ""HUNTER""",702.67,316.2015,382.603815,631.29629475
6247,,,,0,0,0,0
6248,,,SOGA DE REMOLQUE,0,0,0,0
6249,,SR,SOGA REMOLQUE PARA AUTOS 3.80 mts,4265.66,1919.547,2322.65187,3832.3755855
6250,,,,0,0,0,0
6251,,,SOGA ELASTICA,0,0,0,0
6252,,SEL6,SOGA ELASTICA 6 mm.,242.05,108.92250000000001,131.79622500000002,217.46377125000004
6253,,,,0,0,0,0
6254,,,SOGA ELASTICA CON GANCHOS,0,0,0,0
6255,,1970-09-01 00:00:00,SOGA ELASTICA PLANA x 70 cm (TOV3337),4809.07,2164.0815,2618.5386149999995,4320.588714749999
6256,,SE2P,SOGA ELASTICA x 0.75 m 2 GANCHOS X 2 u. (TOV2744),947.1,426.195,515.6959499999999,850.8983174999998
6257,,,,0,0,0,0
6258,,,SOGAS DE POLIPROPILENO TRENZADO,0,0,0,0
6259,,SPT3,SOGA DE POLIPROPILENO TRENZADO  NO.  3,32.92,14.814000000000002,17.924940000000003,29.576151000000003
6260,,SPT4,SOGA DE POLIPROPILENO TRENZADO  NO.  4,37.52,16.884,20.42964,33.708906
6261,,SPT5,SOGA DE POLIPROPILENO TRENZADO  NO.  5,50.85,22.8825,27.687825,45.68491125
6262,,SPT6,SOGA DE POLIPROPILENO TRENZADO  NO.  6,64.63,29.083499999999997,35.19103499999999,58.065207749999985
6263,,SPT7,SOGA DE POLIPROPILENO TRENZADO  NO.  7,96.74,43.533,52.67493,86.9136345
6264,,SPT8,SOGA DE POLIPROPILENO TRENZADO  NO.  8,129.12,58.104000000000006,70.30584,116.004636
6265,,SPT10,SOGA DE POLIPROPILENO TRENZADO  NO. 10,193.75,87.1875,105.496875,174.06984375
6266,,SPT12,SOGA DE POLIPROPILENO TRENZADO  NO. 12,290.22,130.59900000000002,158.02479000000002,260.7409035
6267,,SPT14,SOGA DE POLIPROPILENO TRENZADO  NO. 14,400.96,180.432,218.32271999999998,360.23248799999993
6268,,SPT16,SOGA DE POLIPROPILENO TRENZADO  NO. 16,488.53,219.83849999999998,266.00458499999996,438.9075652499999
6269,,SPT18,SOGA DE POLIPROPILENO TRENZADO  NO. 18,633.71,285.1695,345.05509500000005,569.34090675
6270,,SPT20,SOGA DE POLIPROPILENO TRENZADO  NO. 20,769.14,346.113,418.79672999999997,691.0146044999999
6271,,,,0,0,0,0
6272,,,SOGAS DE PVC FORRADAS,0,0,0,0
6273,,SE4,SOGA PVC ENVAINADA 4 mm.,65.7,29.565,35.77365,59.026522500000006
6274,,SE5,SOGA PVC ENVAINADA 5 mm.,93.96,42.282,51.16121999999999,84.41601299999998
6275,,SE6,SOGA PVC ENVAINADA 6 mm.,131.29,59.0805,71.487405,117.95421824999998
6276,,SE8,SOGA PVC ENVAINADA 8 mm.,223.29,100.48049999999999,121.58140499999999,200.60931824999997
6277,,,,0,0,0,0
6278,,,SOLDADOR TIPO LAPIZ IMPORTADO,0,0,0,0
6279,,SETL40,SOLDADOR ELECTRICO T/ LAPIZ 40 w IMPORTADO (9860),1128.85,507.98249999999996,614.658825,1014.1870612499999
6280,,,,0,0,0,0
6281,,,"SOLDADORAS ""THUNDER""",0,0,0,0
6282,,ITE8250,SOLDADORA INV. TIG 6500 w. AMP 20/250 - ITE8250 **,102897.84,46304.028,56027.87388,92445.991902
6283,,SE4855,SOLDADORA INVERTER 100 amp. (TL04856) **,60564,27253.8,32977.098,54412.21169999999
6284,,SE4880,SOLDADORA INVERTER 200 amp. (TR04880) **,101850,45832.5,55457.325,91504.58625
6285,,SE4955,SOLDADORA MIG INVERTER 160 amp. (TL04955) **,209037.05,94066.6725,113820.673725,187804.11164624998
6286,,SE4980,SOLDADORA MIG INVERTER 240 amp. (TL04980) **,327288.93,147280.0185,178208.822385,294044.55693525
6287,,,,0,0,0,0
6288,,,SOLDADORAS INVERTER ISARD,0,0,0,0
6289,,SITM,SOLDADORA INVERTER TIG - 250 AMP. TIG/MMA ISARD**,198365.23,89264.35350000001,108009.867735,178216.28176275
6290,,,,0,0,0,0
6291,,,"SOLDADORES ELECTRICOS ""CI-MURAT""",0,0,0,0
6292,,SER60,SOLDADOR ELECT. P/RECTA  60 w. CI-MURAT,4501.2,2025.54,2450.9033999999997,4043.9906099999994
6293,,SER75,SOLDADOR ELECT. P/RECTA  75 w. CI-MURAT,4501.2,2025.54,2450.9033999999997,4043.9906099999994
6294,,SER100,SOLDADOR ELECT. P/RECTA 100 w. CI-MURAT,5906.01,2657.7045000000003,3215.8224450000002,5306.10703425
6295,,SER160,SOLDADOR ELECT. P/RECTA 160 w. CI-MURAT,9597.72,4318.974,5225.95854,8622.831590999998
6296,,SER200,SOLDADOR ELECT. P/RECTA 200 w. CI-MURAT,12371.04,5566.968000000001,6736.031280000001,11114.451612
6297,,SEL40,SOLDADOR ELECT. T/LAPIZ 40 w. CI-MURAT,3521.1,1584.495,1917.2389499999997,3163.4442674999996
6298,,SEL60,SOLDADOR ELECT. T/LAPIZ 60 w. CI-MURAT,4501.2,2025.54,2450.9033999999997,4043.9906099999994
6299,,,,0,0,0,0
6300,,,SOPAPAS PARA PILETA DE BRONCE,0,0,0,0
6301,,SPB112,"SOPAPA P/PILETA BRONCE 1 1/2""",1871.8,842.31,1019.1950999999999,1681.6719149999997
6302,,SPB2,"SOPAPA P/PILETA BRONCE 2""",2180.18,981.0809999999999,1187.10801,1958.7282164999997
6303,,,,0,0,0,0
6304,,,SOPAPAS PARA PILETA DE PVC,0,0,0,0
6305,,SPVC112,"SOPAPA PVC CON FILTRO ACERO 1 1/2""",387.11,174.1995,210.781395,347.78930175
6306,,SPVC112G,"SOPAPA PVC CON FILTRO ACERO 1 1/2"" ""GINYPLAS""",902.26,406.017,491.28056999999995,810.6129404999999
6307,,SPVC2,"SOPAPA PVC CON FILTRO ACERO 2""",387.11,174.1995,210.781395,347.78930175
6308,,SPVC2G,"SOPAPA PVC CON FILTRO ACERO 2"" ""GINYPLAS""",1055.94,475.17300000000006,574.95933,948.6828945
6309,,SPVCR112,"SOPAPA PVC FILTRO ACERO CON ROSCA DE 1 1/4""",388.09,174.6405,211.31500499999999,348.66975825
6310,,SPVCR2,"SOPAPA PVC FILTRO ACERO CON ROSCA DE 11/2""",427.87,192.5415,232.97521500000002,384.40910475000004
6311,,,,0,0,0,0
6312,,,SOPAPAS PARA VIDRIEROS,0,0,0,0
6313,,SVD,SOPAPA PARA VIDRIERO DOBLE 8tov-15),2691.17,1211.0265000000002,1465.3420650000003,2417.8144072500004
6314,,SVM,SOPAPA PARA VIDRIERO MINI (tov-3791),825.56,371.502,449.51742,741.703743
6315,,SVS,SOPAPA PARA VIDRIERO SIMPLE (tov-3745),1359.75,611.8875,740.383875,1221.6333937499999
6316,,,,0,0,0,0
6317,,,SOPLETES PARA CARTUCHO DE GAS BUTANO,0,0,0,0
6318,,SPCEE,SOPLETE PARA CARTUCHO C/ ENC. ELECTRONICO,5815.41,2616.9345,3166.4907449999996,5224.709729249999
6319,,SPCSC,SOPLETE PARA CARTUCHO SISTEMA CLIP,3992.88,1796.796,2174.12316,3587.303214
6320,,,,0,0,0,0
6321,,,"SOPLETES PARA GARRAFA ""LORHER""",0,0,0,0
6322,,SMC140,MARTILLO DE COBRE P/SOLDADOR 140 grs.,3463.78,1558.701,1886.02821,3111.9465465
6323,,SMC55,MARTILLO DE COBRE P/SOLDADOR 55 grs.,1817.06,817.677,989.38917,1632.4921305
6324,,SCCM3,SOLDADOR CURVO C/MART.  3 kg.,6404.75,2882.1375000000003,3487.386375,5754.18751875
6325,,SCCM10,SOLDADOR CURVO C/MART. 10 kg.,6404.72,2882.1240000000003,3487.3700400000002,5754.1605660000005
6326,,SCSM3,SOLDADOR CURVO S/MART.  3 kg. C/ GATILLO,5671.61,2552.2245,3088.191645,5095.516214249999
6327,,SCSM10,SOLDADOR CURVO S/MART. 10 kg. C/GATILLO,5670.43,2551.6935000000003,3087.549135,5094.45607275
6328,,SRCM3,SOLDADOR RECTO C/ MART.  3 kg.,5596.04,2518.218,3047.0437799999995,5027.622236999999
6329,,SRCM10,SOLDADOR RECTO C/ MART. 10 kg.,5596.02,2518.2090000000003,3047.0328900000004,5027.6042685
6330,,SRSM3,SOLDADOR RECTO S/ MART.  3 kg.,4598.25,2069.2125,2503.747125,4131.182756249999
6331,,SRSM10,SOLDADOR RECTO S/ MART. 10 kg.,4598.25,2069.2125,2503.747125,4131.182756249999
6332,,STSM,SOLDADOR TECHISTA 50 mm.  S/ MANGUERA,4947.45,2226.3525,2693.886525,4444.91276625
6333,,,,0,0,0,0
6334,,,"SOPLETES TECHISTA C/ GATILLO ""DUROX""",0,0,0,0
6335,,STCG3,SOLDADOR TECHISTA CON GATILLO x  3 kg.,6158.65,2771.3925,3353.384925,5533.085126249999
6336,,STCG10,SOLDADOR TECHISTA CON GATILLO x 10 kg.,6158.65,2771.3925,3353.384925,5533.085126249999
6337,,,,0,0,0,0
6338,,,"SOPORTE MANGUERA CHAPA ""CORVEX""",0,0,0,0
6339,,SMCH,"SOPORTE MANGUERA CHICO ""CORVEX""",1907.76,858.492,1038.77532,1713.9792779999998
6340,,SMG,"SOPORTE MANGUERA GRANDE ""CORVEX""",3300.77,1485.3465,1797.2692650000001,2965.49428725
6341,,,,0,0,0,0
6342,,,SOPORTE PARA LCD,0,0,0,0
6343,,SLCD,"SOPORTE LCD UNIVERSAL 14"" A 42"" FIJO",5931.44,2669.1479999999997,3229.6690799999997,5328.953981999999
6344,,SLCDM,SOPORTE P/ LCD FIJO MINI,4406.31,1982.8395000000003,2399.235795,3958.73906175
6345,,SPV40,"SOPORTE P/ LED DE 14""a 42"" MOVIL (900100)",9724.3,4375.9349999999995,5294.88135,8736.554227499999
6346,,SPV01,"SOPORTE P/ LED DE 17""a 37"" FIJO (90050)",4873.3,2192.985,2653.51185,4378.2945525
6347,,SPV25,"SOPORTE P/ LED DE 23""a 50"" BASCULANTE (90080)",9106.28,4097.826,4958.36946,8181.309608999999
6348,,SPV05,"SOPORTE P/ LED DE 23""a 50"" FIJO (90060)",8015.28,3606.8759999999997,4364.31996,7201.127933999999
6349,,SPV30,"SOPORTE P/ LED DE 32""a 65"" BASCULANTE (90090)",10806.34,4862.853,5884.05213,9708.6860145
6350,,SPV10,"SOPORTE P/ LED DE 32""a 65"" FIJO (90070)",9714.66,4371.597,5289.632369999999,8727.893410499999
6351,,,,0,0,0,0
6352,,,SOPORTE PARA MANGUERA PLASTICO,0,0,0,0
6353,,RIE010,"SOPORTE MANGUERA PARED ""CANPLE""",749.54,337.293,408.12453,673.4054745
6354,,SMP,SOPORTE MANGUERA PARED EL ABUELO,1721.75,774.7875,937.492875,1546.86324375
6355,,,,0,0,0,0
6356,,,"SOPORTES COLONIALES ""CORVEX""",0,0,0,0
6357,,SC1515,SOPORTE COLONIAL 15 X 15 - 12 unid.,17868.38,8040.771000000001,9729.332910000001,16053.399301500001
6358,,SC2020,SOPORTE COLONIAL 20 X 20 - 12 unid.,20325.91,9146.6595,11067.457994999999,18261.305691749996
6359,,SC2525,SOPORTE COLONIAL 25 X 25 - 12 unid.,22533.24,10139.958,12269.349180000001,20244.426147000002
6360,,SC3030,SOPORTE COLONIAL 30 X 30 - 12 unid.,24275.06,10923.777,13217.77017,21809.3207805
6361,,,,0,0,0,0
6362,,,SOPORTES P/ ESTANTE BRACKET,0,0,0,0
6363,,SB100150,SOPORTE P/ ESTANTE BRACKET 100 x 150 - 20 unid.,8492.85,3821.7825000000003,4624.356825,7630.1887612499995
6364,,SB100150B,SOPORTE P/ ESTANTE BRACKET 100 x 150 BLANCO - 20 u,8492.85,3821.7825000000003,4624.356825,7630.1887612499995
6365,,SB150200,SOPORTE P/ ESTANTE BRACKET 150 x 200 - 20 unid.,10083.94,4537.773,5490.70533,9059.663794499998
6366,,SB150200B,SOPORTE P/ ESTANTE BRACKET 150 x 200 BLANCO - 20 u,10083.94,4537.773,5490.70533,9059.663794499998
6367,,SB200250,SOPORTE P/ ESTANTE BRACKET 200 x 250 - 20 unid.,12034.15,5415.3675,6552.594675,10811.78121375
6368,,SB200250B,SOPORTE P/ ESTANTE BRACKET 200 x 250 BLANCO - 20 u,12034.15,5415.3675,6552.594675,10811.78121375
6369,,SB250300,SOPORTE P/ ESTANTE BRACKET 250 x 300 - 20 unid.,14466.65,6509.9925,7877.090925,12997.20002625
6370,,SB250300B,SOPORTE P/ ESTANTE BRACKET 250 x 300 BLANCO - 20 u,14466.65,6509.9925,7877.090925,12997.20002625
6371,,SB250350,SOPORTE P/ ESTANTE BRACKET 250 x 350 - 20 unid.,15766.79,7095.0555,8585.017155,14165.278305749998
6372,,SB250350B,SOPORTE P/ ESTANTE BRACKET 250 x 350 BLANCO - 20 u,15766.79,7095.0555,8585.017155,14165.278305749998
6373,,,,0,0,0,0
6374,,,SOPORTES PARA ALACENAS,0,0,0,0
6375,,SAA,SOPORTE P/ALACENA ANGULO CROMATIZADO - 24 unid.,7450.05,3352.5225,4056.552225,6693.3111712499995
6376,,SAP,SOPORTE P/ALACENA PLANO CROMATIZADO - 24 unid.,4741.56,2133.702,2581.7794200000003,4259.936043000001
6377,,,,0,0,0,0
6378,,,SOPORTES PARA BARRALES,0,0,0,0
6379,,SBTL,SOPORTE BARRAL TIPO LUQUE - EL PAR,415.03,186.7635,225.983835,372.87332775
6380,,SCAU12,SOPORTE CORTO ABIERTO U/P 1/2,176.93,79.61850000000001,96.33838500000002,158.95833525
6381,,SCAU58,SOPORTE CORTO ABIERTO U/P 5/8,191.67,86.2515,104.36431499999999,172.20111974999998
6382,,SCCU12,SOPORTE CORTO CERRADO U/P 1/2,176.93,79.61850000000001,96.33838500000002,158.95833525
6383,,SCCU58,SOPORTE CORTO CERRADO U/P 5/8,191.67,86.2515,104.36431499999999,172.20111974999998
6384,,SLAU12,SOPORTE LARGO ABIERTO U/P 1/2,176.93,79.61850000000001,96.33838500000002,158.95833525
6385,,SLAU58,SOPORTE LARGO ABIERTO U/P 5/8,191.67,86.2515,104.36431499999999,172.20111974999998
6386,,SLCU12,SOPORTE LARGO CERRADO U/P 1/2,176.93,79.61850000000001,96.33838500000002,158.95833525
6387,,SLCU58,SOPORTE LARGO CERRADO U/P 5/8,191.67,86.2515,104.36431499999999,172.20111974999998
6388,,SLCO,SOPORTE LATERAL P/ CAÑO OVAL,158.3,71.23500000000001,86.19435000000001,142.22067750000002
6389,,SPCO,SOPORTE P/ BARRAL OVAL FLEJE ZINCADO ORO,242.2,108.99,131.87789999999998,217.59853499999997
6390,,SCA12,"SOPORTE P/BARRAL CORTO ABIERTO  1/2""    Bolsa x 50",126,56.7,68.607,113.20155
6391,,SCA58,"SOPORTE P/BARRAL CORTO ABIERTO  5/8""    Bolsa x 50",130.48,58.715999999999994,71.04635999999999,117.22649399999999
6392,,SCA34,"SOPORTE P/BARRAL CORTO ABIERTO 3/4""     Bolsa x 50",137.69,61.9605,74.972205,123.70413825
6393,,SCC12,"SOPORTE P/BARRAL CORTO CERRADO  1/2""   Bolsa x 50",126,56.7,68.607,113.20155
6394,,SCC58,"SOPORTE P/BARRAL CORTO CERRADO  5/8""   Bolsa x 50",130.48,58.715999999999994,71.04635999999999,117.22649399999999
6395,,SCC34,"SOPORTE P/BARRAL CORTO CERRADO 3/4""   Bolsa x 50",137.69,61.9605,74.972205,123.70413825
6396,,SBCB,SOPORTE P/BARRAL CURVO BLANCO,1103.5,496.575,600.85575,991.4119874999999
6397,,SBC,SOPORTE P/BARRAL CURVO PULIDO,912.7,410.71500000000003,496.96515000000005,819.9924975
6398,,SLA12,"SOPORTE P/BARRAL LARGO ABIERTO  1/2""    Bolsa x 50",126,56.7,68.607,113.20155
6399,,SLA58,"SOPORTE P/BARRAL LARGO ABIERTO  5/8""    Bolsa x 50",130.48,58.715999999999994,71.04635999999999,117.22649399999999
6400,,SLA34,"SOPORTE P/BARRAL LARGO ABIERTO 3/4""     Bolsa x 50",137.69,61.9605,74.972205,123.70413825
6401,,SLC12,"SOPORTE P/BARRAL LARGO CERRADO  1/2""    Bolsa x 50",126,56.7,68.607,113.20155
6402,,SLC58,"SOPORTE P/BARRAL LARGO CERRADO  5/8""    Bolsa x 50",130.48,58.715999999999994,71.04635999999999,117.22649399999999
6403,,SLC34,"SOPORTE P/BARRAL LARGO CERRADO 3/4""    Bolsa x 50",137.69,61.9605,74.972205,123.70413825
6404,,SBZA12,"SOPORTE P/BARRAL ZAMAK ABIERTO 1/2""",329.82,148.419,179.58699000000001,296.3185335
6405,,SBZA58,"SOPORTE P/BARRAL ZAMAK ABIERTO 5/8""",384.55,173.0475,209.38747500000002,345.48933375
6406,,SBZC12,"SOPORTE P/BARRAL ZAMAK CERRADO 1/2""",349.56,157.302,190.33542,314.05344299999996
6407,,SBZC58,"SOPORTE P/BARRAL ZAMAK CERRADO 5/8""",410.11,184.54950000000002,223.30489500000002,368.45307675
6408,,SVCH,SOPORTE P/VARILLA CHATA - BRONC. O NIQ. - 200 unid,9342.52,4204.134,5087.00214,8393.553531
6409,,SPFB12,SOPORTE PLACARD FLEJE BRONCEADO  1/2    Bolsa x 50,242.2,108.99,131.87789999999998,217.59853499999997
6410,,SPFB58,SOPORTE PLACARD FLEJE BRONCEADO  5/8    Bolsa x 50,242.2,108.99,131.87789999999998,217.59853499999997
6411,,SPFB34,SOPORTE PLACARD FLEJE BRONCEADO 3/4    Bolsa x 50,242.2,108.99,131.87789999999998,217.59853499999997
6412,,,,0,0,0,0
6413,,,SOPORTES PARA CUADROS,0,0,0,0
6414,,SPC0,SOPORTE P/CUADRO NO.0 TRIANGULO  Bolsa x 500 un.,12.7,5.715,6.91515,11.4099975
6415,,SPC1,SOPORTE P/CUADRO NO.1 TRIANGULO  Bolsa x 200 un.,22.65,10.192499999999999,12.332924999999998,20.349326249999994
6416,,SPC2,SOPORTE P/CUADRO NO.2 TRIANGULO  Bolsa x 200 un.,28,12.6,15.245999999999999,25.155899999999995
6417,,SPC3,SOPORTE P/CUADRO NO.3 TRIANGULO  Bolsa x 200 un.,40.6,18.27,22.1067,36.476054999999995
